"id","name","screen_name","statuses_count","followers_count","friends_count","favourites_count","listed_count","created_at","url","lang","time_zone","location","default_profile","default_profile_image","geo_enabled","profile_image_url","profile_banner_url","profile_use_background_image","profile_background_image_url_https","profile_text_color","profile_image_url_https","profile_sidebar_border_color","profile_background_tile","profile_sidebar_fill_color","profile_background_image_url","profile_background_color","profile_link_color","utc_offset","is_translator","follow_request_sent","protected","verified","notifications","description","contributors_enabled","following","updated"
"616795584","Delbert Salas","salasbcoei","35","17","333","0","0","Sun Jun 24 03:21:30 +0000 2012",,"en",,"RJ","1",,,"http://a0.twimg.com/profile_images/3178741779/9fdb753d2f0079069d2542ff2670bb6a_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3178741779/9fdb753d2f0079069d2542ff2670bb6a_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-12 18:38:35"
"616798827","Lavona Keller","kellervxg","42","20","337","0","0","Sun Jun 24 03:26:11 +0000 2012",,"en",,"USA","1",,,"http://a0.twimg.com/profile_images/3310916330/3f22d8b6da81af51fd864f49b81b2a93_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3310916330/3f22d8b6da81af51fd864f49b81b2a93_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Keep moving forwad",,,"2013-06-12 18:38:26"
"616799004","Shaunte Graves","shauntegrave","35","19","326","0","0","Sun Jun 24 03:26:29 +0000 2012",,"en",,"USA","1",,,"http://a0.twimg.com/profile_images/2949731832/13176282445ed54e9a276d21cd86e829_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/2949731832/13176282445ed54e9a276d21cd86e829_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"meninnha de 6 anos ! alegre . gosto de brincar . dançar , brincar com o meu irmão , andar de bicicleta , et ...",,,"2013-06-12 18:38:26"
"616799347","Jessie Pugh","pughxbvo","42","20","407","0","0","Sun Jun 24 05:18:34 +0000 2012",,"en",,"Atlanta, GA","1",,,"http://a0.twimg.com/profile_images/3283302095/aa0161546abd5ec9ff05bc7b792bef28_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3283302095/aa0161546abd5ec9ff05bc7b792bef28_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Producer, Graphics/Wb Desiner and Video Editor:",,,"2013-06-11 17:39:44"
"616804331","Clayton Hale","claytonabr","39","20","366","0","0","Sun Jun 24 05:28:35 +0000 2012",,"en",,"8 Mile With Eminem♡","1",,,"http://a0.twimg.com/profile_images/3237769446/9a5611f32e28bffd0a429939e84eded4_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3237769446/9a5611f32e28bffd0a429939e84eded4_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"nerds areawesome. 8] Just like our tweets ;) dont believe? check the faves. bringing amazin tweets to you everyday. Enjoy & RT :*",,,"2013-06-12 18:38:26"
"616804514","Christal Buckner","bucknerffkx","48","23","389","0","0","Sun Jun 24 05:28:46 +0000 2012",,"en",,"Enfield","1",,,"http://a0.twimg.com/profile_images/3283322126/f3a0b4e28671444907f1097aa05598fb_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3283322126/f3a0b4e28671444907f1097aa05598fb_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Beauty Therapist                                            I'll make you B.E.A.UTIFUL ...                   ...if it's possible, no guarantee (disclaimer) ",,,"2013-06-12 18:38:35"
"616805636","Cammie Rosa","rosaqkz","31","14","351","0","0","Sun Jun 24 05:29:39 +0000 2012",,"en",,"Castle Of Quotes","1",,,"http://a0.twimg.com/profile_images/3237772801/ff5e69f3c1a54d27115752a3f964f3c0_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3237772801/ff5e69f3c1a54d27115752a3f964f3c0_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-12 18:38:35"
"616806334","Milly Bentley","bentleyqvjtn","50","14","365","0","0","Sun Jun 24 05:25:22 +0000 2012",,"en",,"On The Come Up!","1",,,"http://a0.twimg.com/profile_images/3283421767/bdd64b67cd978e057bd402577420c855_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3283421767/bdd64b67cd978e057bd402577420c855_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Jst an Assole .",,,"2013-06-12 18:38:35"
"616807239","Nicol Stephenson","nicolsteph","37","19","337","0","0","Sun Jun 24 03:38:16 +0000 2012",,"en",,"ÜT: 14.5821623,121.0872212","1",,,"http://a0.twimg.com/profile_images/3298508787/b92a34309e95f370d82454cb1209b5aa_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3298508787/b92a34309e95f370d82454cb1209b5aa_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Alien..pilgrim..foreinr..stranger..visitor..traveller on earth!",,,"2013-06-12 18:38:35"
"616810995","Sheldon Wong","sheldonwongkf","46","8","398","0","0","Sun Jun 24 03:43:41 +0000 2012",,"en",,"Decatur","1",,,"http://a0.twimg.com/profile_images/3282163766/3ab9d5d31b41d6f867f74685a184144a_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3282163766/3ab9d5d31b41d6f867f74685a184144a_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Needto  a plug!!!!!!!",,,"2013-06-12 18:38:26"
"616821172","Brandy Hendrix","brandyhendrixi","42","18","381","0","0","Sun Jun 24 05:42:29 +0000 2012",,"en",,"CSprings..-&-Louisiana","1",,,"http://a0.twimg.com/profile_images/3299745304/f09b4babb931830273369fd9169640e9_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3299745304/f09b4babb931830273369fd9169640e9_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"MothER!R.N.='12! BeAutY,BRainS,ClASS!! LivIn like ITs My LAST!! MoNey.Is.A.MotIvAtion!..EdcAtioN TaKen Meh TheRe! #TeamArmy",,,"2013-06-12 18:38:35"
"616821476","Monserrate Ochoa","ochoajyeej","30","14","300","0","0","Sun Jun 24 05:51:00 +0000 2012",,"en",,"No Mundo Dos Rebeldes ♥","1",,,"http://a0.twimg.com/profile_images/3307074695/c2d62da8fd5ba40095405ba51561a320_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3307074695/c2d62da8fd5ba40095405ba51561a320_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Fã ñ é só aquele que consegiu um abraço do ídolo, fã aquele que  ama incondicionalmente e sempre lutará por ele. @Lua_Blanco @sophiaabrahao ♥",,,"2013-06-12 18:38:26"
"616821628","Merle Ellison","ellisonihqk","37","20","383","0","0","Sun Jun 24 05:43:17 +0000 2012",,"en",,"Batam","1",,,"http://a0.twimg.com/profile_images/3283504564/166212b5c7f8a60cc80e7960f62c2afc_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3283504564/166212b5c7f8a60cc80e7960f62c2afc_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Cake Pisang, Roti Keong, Pastel&Risoles.. UMMY! Menerima pesanan : iban Indah Permai S.15 kiki-081990802777 , fela- 0819819381 (designby:@tyoadi pokywashere)",,,"2013-06-12 18:38:35"
"616823592","Javier Gordon","javiergordonx","42","11","362","0","0","Sun Jun 24 04:01:33 +0000 2012",,"en",,"DC","1",,,"http://a0.twimg.com/profile_images/3282366054/24bd9fd31795db8bc49c12ceb7d0bd45_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3282366054/24bd9fd31795db8bc49c12ceb7d0bd45_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Liv to Learn...#teamLEBIAN",,,"2013-06-12 18:38:35"
"616824681","Rene Rush","renemvl","33","14","365","0","0","Sun Jun 24 04:03:20 +0000 2012",,"en",,"westcoast USA","1",,,"http://a0.twimg.com/profile_images/3278379304/c34085f4d935bc9764dd0598980bea9c_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3278379304/c34085f4d935bc9764dd0598980bea9c_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"I'm an internet marketer providing Facebook Fas and Twitter Followers at very cheap rate. Your stisfaction, my priority",,,"2013-06-11 17:39:44"
"616833719","Raymundo Burt","burtxntj","27","18","371","0","0","Sun Jun 24 06:10:52 +0000 2012",,"en",,"Pecalukan,Tretes","1",,,"http://a0.twimg.com/profile_images/3238136646/d716d8e53f5b7e2166e95c8d9c404c98_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3238136646/d716d8e53f5b7e2166e95c8d9c404c98_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-12 18:38:35"
"616841344","Pamala Hardin","pamalampmjr","34","16","349","0","0","Sun Jun 24 06:14:56 +0000 2012",,"en",,"bekasi","1",,,"http://a0.twimg.com/profile_images/3238169821/34b5cbdcf4bd13780fb103290627b2b7_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3238169821/34b5cbdcf4bd13780fb103290627b2b7_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Solteira,Ciumenta,Manhosa,Libriana, Briguenta (quando percisa) Posso Fazer Seu Desejo Se Torna Realidade (66' egue?!! Msn:fernanda_katyelly@hotmail.com",,,"2013-06-12 18:38:35"
"616843743","Latoyia Snider","sniderrtjd","26","16","369","0","0","Sun Jun 24 04:32:16 +0000 2012",,"en",,"KUWAIT ♥","1",,,"http://a0.twimg.com/profile_images/3234947969/e468db3382b5e8b436c354d055da3d12_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3234947969/e468db3382b5e8b436c354d055da3d12_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"I MAE A Wish Every 22th OF Feb;*!‎​5αl iĻβαsнr tdяi eη fe нwακ мjηouη ♥",,,"2013-06-12 18:38:35"
"616851701","Phil Sweeney","philicjv","33","16","330","0","0","Sun Jun 24 06:39:11 +0000 2012",,"en",,"Los Angeles","1",,,"http://a0.twimg.com/profile_images/3238390762/7875772ae3a6fdd846f94466deadbd8a_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3238390762/7875772ae3a6fdd846f94466deadbd8a_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Te Offcial Selena Gomez Personal Twitter Page.",,,"2013-06-12 18:38:35"
"616851924","Toni Lynch","tonizswtm","41","15","369","0","0","Sun Jun 24 04:45:02 +0000 2012",,"en",,"you never know","1",,,"http://a0.twimg.com/profile_images/2954878452/f3e39a599c261e25fb2d74289f8db514_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/2954878452/f3e39a599c261e25fb2d74289f8db514_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"o You! Never let anyon tell you who you are.",,,"2013-06-12 18:38:35"
"616853412","Jimmie Paul","paulfeu","23","18","357","0","0","Sun Jun 24 04:47:05 +0000 2012",,"en",,"Place that never sleeps","1",,,"http://a0.twimg.com/profile_images/3237450929/fe19f7e89bcc14627667a868ce40b517_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3237450929/fe19f7e89bcc14627667a868ce40b517_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Prod. Credits:| Lil Kris | 5-Dub | Jerm Havoc | Stunna Fitz | Chis L and more | Follow me @TibsOnTheBeat |",,,"2013-06-12 18:38:26"
"616853863","Miki Avila","mikiavilajes","41","10","361","0","0","Sun Jun 24 06:34:45 +0000 2012",,"en",,"Doofenshmirtz City State","1",,,"http://a0.twimg.com/profile_images/3209726099/455e20f46bfff3eb6eb1f1da7ad89f6a_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3209726099/455e20f46bfff3eb6eb1f1da7ad89f6a_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Hpy Go Lucky :P",,,"2013-06-12 18:38:35"
"616854398","Maud Eaton","maudrjna","30","24","406","0","0","Sun Jun 24 06:43:50 +0000 2012",,"en",,"Langley BC","1",,,"http://a0.twimg.com/profile_images/3285769423/e2e8ee548ebcbfdbc3eecc05213c88f4_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3285769423/e2e8ee548ebcbfdbc3eecc05213c88f4_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"NOW UNDER NEW OWNERSHIP Despite the collecive punches in the head we love social mdia. Tweeting from our flagship location on the Langley By-Pass.",,,"2013-06-12 18:38:35"
"616855379","Jeff Lewis","jeffhngqx","50","18","333","0","0","Sun Jun 24 06:45:45 +0000 2012",,"en",,"Salt Lake City","1",,,"http://a0.twimg.com/profile_images/3306393864/641b2e788f390bb32e9411b2791be513_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3306393864/641b2e788f390bb32e9411b2791be513_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"nu",,,"2013-06-12 18:38:26"
"616862788","Song Herman","songpaqog","30","12","322","0","0","Sun Jun 24 06:50:09 +0000 2012",,"en",,"IN YOUR HEART","1",,,"http://a0.twimg.com/profile_images/3284517244/6995e59490bd9088e195502e29108cab_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3284517244/6995e59490bd9088e195502e29108cab_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-12 18:38:35"
"616865446","Wm Haley","haleyoumk","37","16","345","0","0","Sun Jun 24 06:54:45 +0000 2012",,"en",,"ISTANBUL","1",,,"http://a0.twimg.com/profile_images/3306561858/3f1e943c3169edbe083003e38abce310_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3306561858/3f1e943c3169edbe083003e38abce310_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Ordinary ... I love the Sea. Prditably...",,,"2013-06-12 18:38:35"
"616870615","Numbers Hartman","numbershartman","39","18","334","0","0","Sun Jun 24 07:03:58 +0000 2012",,"en",,"Atlanta« »Boro","1",,,"http://a0.twimg.com/profile_images/3238551480/1be0fb7e0253000ab12c764477ee9137_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3238551480/1be0fb7e0253000ab12c764477ee9137_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-11 17:39:44"
"616871628","Tarah Aguilar","tarahaguilartn","41","11","370","0","0","Sun Jun 24 05:14:27 +0000 2012",,"en",,"Sydney","1",,,"http://a0.twimg.com/profile_images/3237617140/7f8133fada31b314fcb1d407f84c3077_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3237617140/7f8133fada31b314fcb1d407f84c3077_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"edia + Church - This is the Twitte News Feed of the content on our blog!",,,"2013-06-12 18:38:26"
"616872091","Katelyn Talley","katelyntalleyl","32","18","390","0","0","Sun Jun 24 07:06:58 +0000 2012",,"en",,"The WORLD","1",,,"http://a0.twimg.com/profile_images/3238637796/a89f24502759f1f8ea09fcaf1ef400aa_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3238637796/a89f24502759f1f8ea09fcaf1ef400aa_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"hello! i am Bryan Jimenez Alvarez and i sy NEVER SAY NEVER is a STAR and fulfill urdreams.",,,"2013-06-12 18:38:26"
"616873653","Renna Vang","rennavangbgdib","39","18","394","0","0","Sun Jun 24 05:15:57 +0000 2012",,"en",,"Clinton ut","1",,,"http://a0.twimg.com/profile_images/3299521073/48d4723e2d4bf8565a7b7e4644613684_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3299521073/48d4723e2d4bf8565a7b7e4644613684_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-12 18:38:26"
"616874546","Donetta Wiggins","donettaapdlg","27","23","349","0","0","Sun Jun 24 07:19:20 +0000 2012",,"en",,"Brasil ♥&amp;#39;","1",,,"http://a0.twimg.com/profile_images/3302399100/7e55b98d1ebc1fccce309a445d832f8a_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3302399100/7e55b98d1ebc1fccce309a445d832f8a_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-12 18:38:35"
"616875423","Viviana Lopez","lopezqjb","54","23","459","0","0","Sun Jun 24 05:18:04 +0000 2012",,"en",,"Second Life","1",,,"http://a0.twimg.com/profile_images/3246346578/21aa9cde154f997a0aa2ddb281539123_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3246346578/21aa9cde154f997a0aa2ddb281539123_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"CeoOf Avera",,,"2013-06-11 17:39:44"
"616876048","Leola English","englishiezy","39","19","336","0","0","Sun Jun 24 07:13:41 +0000 2012",,"en",,"In The Sky/In ya Girl","1",,,"http://a0.twimg.com/profile_images/3284583407/a9ba002c8308afd58682091619218db7_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3284583407/a9ba002c8308afd58682091619218db7_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Its Kid Franc. Follow Me! Facebook @ http://t.co/NeXQozFa5o. #TeamNewKinD #NoFatBitches #Westside...oh an I'm 19! ;-) I lo curly haired girls. #B.L.K",,,"2013-06-12 18:38:35"
"616880011","Shandi Kent","shandikentdrmor","34","25","361","0","0","Sun Jun 24 07:20:41 +0000 2012",,"en",,"New York & Detroit✈ ~ #TBBR™","1",,,"http://a0.twimg.com/profile_images/3238731229/b15cddb135dba5c83c00ed2ac094eb18_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3238731229/b15cddb135dba5c83c00ed2ac094eb18_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Verified Account ...Graphic Designer...Studi Engineer...Born Rich ...Recording Artist.... #TeamWiteIPhone YNP Bow!!",,,"2013-06-12 18:38:35"
"616880989","Shaina Mcdaniel","mcdanieltdguu","33","20","321","0","0","Sun Jun 24 07:22:19 +0000 2012",,"en",,"ÜT: -6.149756,107.031114","1",,,"http://a0.twimg.com/profile_images/3180946514/137a75263e6d46907ded69a9c84d9b78_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3180946514/137a75263e6d46907ded69a9c84d9b78_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-12 18:38:35"
"616881617","Magda Floyd","magdafloyduon","32","17","310","0","0","Sun Jun 24 07:32:19 +0000 2012",,"en",,"Del fondo, a la izquierda. (;","1",,,"http://a0.twimg.com/profile_images/3238863415/617d5b28c07b704d552811dcab26b23e_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3238863415/617d5b28c07b704d552811dcab26b23e_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Perdóname por creerme todas tus mentirs , perdóname por creer en el amor.  Juuustin Bieber.3",,,"2013-06-12 18:38:35"
"616882733","Lolita Cantrell","lolitamnvn","62","13","515","0","0","Sun Jun 24 07:34:16 +0000 2012",,"en",,"Karachi pakistan","1",,,"http://a0.twimg.com/profile_images/3200367656/a750e87f2d1766d4894c42f6b1e0fa3e_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3200367656/a750e87f2d1766d4894c42f6b1e0fa3e_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-12 18:38:35"
"616884430","Janyce Thornton","janycemp","39","17","341","0","0","Sun Jun 24 07:28:57 +0000 2012",,"en",,"Cincinnati, OH","1",,,"http://a0.twimg.com/profile_images/3300668974/746ceb8837b4595dc3a5b099f766cfaf_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3300668974/746ceb8837b4595dc3a5b099f766cfaf_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Supporting mission-driven entrepreneurs to ALIGN their bizdesin with the truth of who they are... their genius and mission... for max peace & profit!",,,"2013-06-12 18:38:35"
"616887730","Lorenza Dillon","lorenzahdem","47","17","345","0","0","Sun Jun 24 07:34:57 +0000 2012",,"en",,"CALIFORNIA","1",,,"http://a0.twimg.com/profile_images/3238866094/0e1eaf9d390b4db441eac8c94091b274_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3238866094/0e1eaf9d390b4db441eac8c94091b274_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"supercalifutuistichyphyglamidcious",,,"2013-06-11 17:39:44"
"616891343","Hilaria Francis","francisvpn","32","23","353","0","0","Sun Jun 24 07:49:23 +0000 2012",,"en",,"san salvador","1",,,"http://a0.twimg.com/profile_images/3239080407/a7c0f29d3ff09b4bc1799ceb83b95a94_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3239080407/a7c0f29d3ff09b4bc1799ceb83b95a94_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"soy simpmente yo...",,,"2013-06-12 18:38:35"
"616891504","Aurea Mckinney","aureamckinneytl","28","18","350","0","0","Sun Jun 24 07:41:53 +0000 2012",,"en",,"Norman, OK","1",,,"http://a0.twimg.com/profile_images/3178786329/435e3db5363b73eba8d0bb5903d68828_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3178786329/435e3db5363b73eba8d0bb5903d68828_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Helping women create lives they ♥! Life coach specializing in weight loss,wellness & reinventio. Thinks veggies are sexy. Writer. Joy seeker.",,,"2013-06-12 18:38:26"
"616891841","Colby Sosa","sosablo","31","22","285","0","0","Sun Jun 24 07:50:39 +0000 2012",,"en",,"San Francisco","1",,,"http://a0.twimg.com/profile_images/3239065073/c13ff898cec30002e0d2038ab53ae6b7_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3239065073/c13ff898cec30002e0d2038ab53ae6b7_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Know this: Facism i the alliance of Big Buiness, Banks and Government.",,,"2013-06-12 18:38:35"
"616892262","Darwin Nguyen","darwinnguyenuvd","38","16","384","0","0","Sun Jun 24 05:35:22 +0000 2012",,"en",,"Pernambuco, Brasil.","1",,,"http://a0.twimg.com/profile_images/3237811058/f4befa4cbdbcb192cca11d605dce7994_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3237811058/f4befa4cbdbcb192cca11d605dce7994_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Announcer and Head of eporter Dept. at Tarumanagara Radio Statio,talk on every monday 1-3 pm|cc: @vomsradio",,,"2013-06-11 17:39:44"
